"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"246","19_1982_A_1",19.1982,25,21,NA,12.0336566388889,6.81797916666667,NA,280.961526204893,456.244170196767,NA,34384,NA,NA,19,19,1982,"A","1",0,1985,"K","1161",1997,"","1-3",2004,104,1,1,1,85,70,1,2,4,3,1,5,"04/28/04 00:00:00","12/30/99 18:52:00",1,1,1,1,5,6,NA,NA,"4","0","",0,NA,110,0,14,0,1,"2",2,"REJON LOCALIZADO POR FOTOS IFN2. DEJO UN 10% DE OCUPACION AL LAS DEMAS SP. ARBOL N1 DIAMETRO COMPROBADO. ARBOL N2 DISTANCIA COMPROBADA. ARBOL N4 ENTRA POR PENDIENTE. ARBOL N5 ENTRA POR PEDIENTE. PINO SILVESTRE A 213 G. NO ENTRA POR DIAMETRO. ARBOL N9 DIAMETRO COMPROBADO. ARBOL N12 MEDIDO A 1,25 M. ARBOL N15 DIAMETROS COMPROBADOS. ARBOL N20 ENTRA POR PENDIENTE. ARBOL N21 ENTRA POR PENDIENTE. ARBOL N23 DISTANCIA COMPROBADA. HAY STAELINA DUBIA, GAMONES Y EUPHORBIA. LOS PINOS TIENEN UN POCO DE CORTEZA QUEMADA PERO SIN IMPORTANCIA EN DANOS. OCUPACION CORRECTA.",11,9,"04/28/04 00:00:00","12/30/99 20:31:15","04/28/04 00:00:00","12/30/99 20:58:12",0,11,313,220,10,423129,24,17,423129,23,18,"",3,"19.1982.A.1","IFN3","19_1982",32.9516304347826,11756.7614990923,4156.70270037873,18.8516358055556,737.205696401659,0,15.9477355593936,5.6384571099597,18.0441005556606,10.5733695652174,35.3558477876724,32.0875459748314,436.830573223926,34.8331096344568,64.8317221669233,-1.81831907747385,40.5900579024278,"1997_2007",2.91666666666667,16.8106060606061,9.86363636363636,619.081818407232,31.1665904003641
"247","19_1986_A_1",19.1986,25,21,NA,15.0305930555556,6.50064583333333,NA,597.715230722896,134.397507499823,NA,34389,NA,NA,19,19,1986,"A","1",0,1985,"K","1161",1997,"","1-3",2003,103,1,1,1,90,80,1,2,2,2,2,5,"07/22/03 00:00:00","12/30/99 12:16:00",1,1,1,1,6,3,NA,NA,"0","0","",0,NA,15,0,5.5,0,2,"2",2,"PARCELA LOCALIZADA POR PINCHAZO DEFOTO AEREA, Y LOCALIZANDO LOS PIES DEL IFN2. HAY 025 Y 021 EN ESTADO 3, PERO DOMINA EL 4. 10% RESTO   ESPECIES. PIE 11ENTRA POR CORRECCION DE PENDIENTE.  PIE 21 ESTA TUMBADO. PIE 22 COMPROBADA  ESPECIE. PIE 24 ESTA TUMBADO EN EL SUELO. PIE 25 ESTA TUMBADO EN EL SUELO. HAN ESTADO  PRESENTES EN LA LOCALIZACION Y EL  LEVANTAMIENTO MARTA DOPAZO, JULIO MARTIN,  YJOSE GUILLERMO ROPERO.",23,51,"07/22/03 00:00:00","12/30/99 10:44:12","07/22/03 00:00:00","12/30/99 12:33:38",109,103,75,308,10,353464,4,37,353464,3,38,"D",3,"19.1986.A.1","IFN3","19_1986",31.61875,13091.0245857854,7952.44198982504,21.5312388888889,732.112738222719,0,17.8811594202899,10.8623188405797,19.3508741017665,13.125,60.7472848111525,41.5101798774461,485.331737415177,28.1586419935062,52.4091381297467,-1.80634451184948,40.5989430753527,"1997_2007",2.91666666666667,16.8106060606061,9.86363636363636,619.081818407232,31.1665904003641
"248","19_2115_A_1",19.2115,21,25,37,24.4169004166667,4.581153,0.9801,699.715865362235,52.2028213341417,127.323954473516,34528,NA,NA,19,19,2115,"A","1",0,1985,"K","0001",1997,"","1-3",2003,103,1,1,1,100,80,1,3,3,2,2,5,"08/07/03 00:00:00","12/30/99 11:55:00",1,1,1,1,6,3,NA,NA,"0","0","",0,NA,20,0,10.8,0,2,"2",2,"PARCELA ENCONTRADA CON FOTO AEREA Y PIES MAYORES. SUBPISO FORMADO POR ENEBRO. PIE 19 DIAMETROS COMPROBADOS. PIE 28 DIAMETROS COMPROBADOS.",23,55,"08/07/03 00:00:00","12/30/99 09:48:03","08/07/03 00:00:00","12/30/99 12:11:59",144,103,393,300,10,77913,36,5,77913,35,6,"D",3,"19.2115.A.1","IFN3","19_2115",46.3764864864865,15055.3290405316,7574.78499375054,29.9781534166667,879.242641169893,0,17.1230651649236,8.61512469831054,20.835461631165,15.2945945945946,50.3129820235605,32.9792007832487,656.287371226415,22.0499525405028,41.0395859543251,-1.83294764568699,40.4280545049399,"1997_2007",2.18939393939394,15.5151515151515,8.85227272727273,657.609091433612,34.8822182315599
"249","19_2184_A_1",19.2184,43,21,NA,10.5052397777778,5.08249375,NA,48.6660448209884,254.647908947033,NA,34596,NA,NA,19,19,2184,"A","1",0,1983,"03","3224",1997,"","3-2",2003,60,1,1,2,85,60,1,2,4,1,3,4,"08/07/03 00:00:00","12/30/99 11:11:00",1,2,1,2,7,3,NA,NA,"0","0","",5,NA,315,0,7.2,0,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.ANTIGUAMENTE REBOLLAR QUE SE QUEMO EN PARTE Y AHORA REPOBLADO CON PINO SILVESTRE, QUE EN UN FUTURO CERCANO LLEGARA A SUPERAR AL REBOLLO.PIE 8   FORMA COMPROBADA. PIE 9 DIAMETROS COMPROBADOS.",20,66,"08/07/03 00:00:00","12/30/99 10:33:30","08/07/03 00:00:00","12/30/99 11:13:59",40,262,334,42,10,62764,30,11,62764,29,12,"D",5,"19.2184.A.1","IFN3","19_2184",32.3468513853904,6499.83836100182,2241.18454085494,15.5877335277778,303.313953768021,0,21.4294076492537,7.38899253731343,25.5799888400647,9.60894206549118,34.4806196151238,29.7059579339184,314.686954300142,59.7555475083054,111.217605739071,-3.36889141624815,41.0549330479673,"1997_2007",5.65909090909091,16.2878787878788,10.9734848484848,486.827269304882,23.2115584425662
"250","19_2188_A_1",19.2188,21,43,NA,16.24186875,5.13193588888889,NA,986.760647169751,38.4801284631071,NA,34600,NA,NA,19,19,2188,"A","1",0,1983,"03","3224",1997,"","3-2",2003,60,1,1,2,95,75,1,2,2,1,3,4,"08/14/03 00:00:00","12/30/99 10:39:00",1,2,1,1,7,3,NA,NA,"0","0","",5,NA,53,0,5.2,0,2,"2",2,"PARCELA ENCONTRADA POR PIES DEL IFN2.PINCHADA EN PINAR DE REPOBLACION DE SILVESTRE EN EL QUE QUEDAN ALGUNOS EJEMPLARES DE REBOLLO FUSTAL DEL BOSQUE ANTERIOR.HAY INDICIOS DE UN INCENDIO BASTANTE ANTIGUO. CON RUMBO 79 NO ENTRA 021 POR DIAM.PIE 15 ENTRA POR PENDIENTE. PIE 26 DIAMETROS COMPROBADOS.",20,66,"08/14/03 00:00:00","12/30/99 09:09:06","08/14/03 00:00:00","12/30/99 10:50:13",101,262,315,182,10,62764,8,33,62764,7,34,"D",5,"19.2188.A.1","IFN3","19_2188",27.4797091412742,15660.1885598111,7954.35184914214,21.3738046388889,1025.24077563286,0,15.2746446805575,7.75852076721402,16.2923241371507,8.84833795013851,50.793461513966,32.1995327703392,515.6617744358,35.2959896316167,65.6932389159996,-3.38073896185987,41.0458866455608,"1997_2007",5.12878787878788,15.4166666666667,10.2727272727273,547.445456114682,27.0040359518453
"251","19_2238_A_4",19.2238,25,21,NA,9.75634666666667,4.03202847222222,NA,126.899541291938,60.1252007236049,NA,34639,NA,NA,19,19,2238,"A","4",0,1997,"","2-2",1985,"","0312",2003,219,1,1,1,100,60,1,3,1,2,2,5,"08/26/03 00:00:00","12/30/99 11:23:00",1,1,1,1,4,5,NA,NA,"0","0","",0,NA,220,0,10.5,0,2,"2",3,"PARCELA DEL IFN2 NO ENCONTRADA POR FALTA DE REFERENCIAS CLARAS. EL 10% DE OCUPACION RESTANTE PARA EL RESTO DE SPS. EL BOJ FORMA SUBPISO. 
A 252 G. Y 10.6 M. NO ENTRA UN P. LARICIO  POR    DIST. LATERAL.
 A 291 G.15.1 M. NO ENTRA  UN P. SILVESTRE POR DIST.  LATERAL.
 ENTRA PORCORRECCION DE PTE. EL PIE 5.",23,55,"08/26/03 00:00:00","12/30/99 09:47:50","08/26/03 00:00:00","12/30/99 11:44:58",117,103,42,152,10,64352,30,11,64352,29,12,"D",3,"19.2238.A.4","IFN3","19_2238",36.6365284974093,5357.81322490464,2007.12067121446,13.7883751388889,187.024742015543,0,28.6476172465961,10.731845688351,30.6381171544293,12.3056994818653,37.4615647646093,33.5886067445922,259.212521547757,59.421575554364,110.596013892787,-1.87663802059407,40.6356814444165,"1997_2007",3.88636363636364,17.4469696969697,10.6666666666667,585.872727762569,28.3486803756082
"252","19_2240_A_1",19.224,21,25,38,10.4894525277778,2.4336,2.09955902777778,171.321454297142,5.09295817894065,45.978094670992,34643,NA,NA,19,19,2240,"A","1",0,1985,"M","1258",1997,"","3-3",2003,103,1,1,1,70,50,1,2,4,1,1,5,"09/12/03 00:00:00","12/30/99 11:25:00",1,1,1,1,6,2,NA,NA,"0","0","",0,NA,355,0,9,0,2,"2",2,"PARCELA LOCALIZADA POR PINCHAZO DE FOTO AEREA, Y LOCALIZANDO LOS PIES DEL IFN2. 10% RESTO ESPECIES. HAY 039 EN ESTADO  4, PERO DOMINA EL 3. A 01GRADOS, PIE NO ENTRA POR DIAMETRO. PIE 5 MEDIDO CON CINTA METRICA, Y COMPROBADO DIAMETRO. PIE 12 MEDIDO A 1.9M. POR DEFORMACION EN LA BASE DEL TRONCO. PIE 12 ENTRA POR CORRECCION DE   PENDIENTE.",23,51,"09/12/03 00:00:00","12/30/99 10:17:30","09/12/03 00:00:00","12/30/99 11:39:09",82,103,111,378,6,353372,22,19,353372,21,20,"D",3,"19.2240.A.1","IFN3","19_2240",31.8707357859532,5615.24104019101,1805.9488231463,15.0226115555556,222.392507147075,0,25.2492366412214,8.12054707379135,29.3270042906121,8.96376811594203,32.1615547795766,28.1253880554987,287.336700109207,74.8082183009876,139.233782903339,-3.27354564904775,41.0191671960531,"1997_2007",6.14393939393939,17.2727272727273,11.7083333333333,436.08181860772,20.0882219704132
"253","19_2246_A_3C",19.2246,21,25,NA,12.0183071666667,8.76989033333333,NA,168.916446268198,162.26730642347,NA,34647,NA,NA,19,19,2246,"A","3C",0,1985,"J","0006",1997,"","1-2",2003,204,1,1,1,0,80,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,196,0,6,0,1,"2",1,"PARCELA ENCONTRADA CON FOTO AEREA Y  PIES MAYORES. FCC. ARBOREA 80%. PENDIENTE 6,0 A 196 G. PIE 14 DIAMETROS COMPROBADOS. PIOE 15 Y 20 RUMBOS COMPROBADOS.",23,55,"09/03/03 00:00:00","12/30/99 10:32:40","09/03/03 00:00:00","12/30/99 12:04:50",92,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",3,"19.2246.A.3C","IFN3","19_2246",39.8516759776536,8621.430340841,3626.18622340574,20.7881975,331.183752691668,0,26.0321657411363,10.9491670226399,28.270205469722,13.4525139664804,42.0601464031781,33.7564572542038,403.42081067909,40.8471760296645,76.0251609876092,-1.71406048773524,40.480843914613,"1997_2007",2.02272727272727,15.280303030303,8.65151515151515,657.854545419866,35.270836716256
"254","19_243_A_1",19.243,26,21,NA,34.0499354166667,11.1381618055556,NA,679.06109052542,304.162780131178,NA,34673,NA,NA,19,19,243,"A","1",0,1983,"3","3217",1997,"","3-1",2004,901,1,1,2,95,80,1,2,3,2,2,4,"04/06/04 00:00:00","12/30/99 18:54:00",1,2,1,1,7,2,NA,NA,"0","0","",5,NA,200,0,7.5,0,2,"3",3,"ENCONTRADO EL REJON POR LOS PIES MAYORES  Y FOTO DEL IFN2.PODAR ALGUNA RAMA PARA  FACILITAR LA MEDICION.HAY ABUNDANTES JARAS SECAS EN PIE.PIE 13 ENTRA POR LA  MEDIA DE SUS DIAMETROS.PIES 26 Y 49  ENTRAN POR PTE.OTRO MODELO DE  COMBUSTIBLE 09.",3,26,"04/06/04 00:00:00","12/30/99 18:11:54","04/06/04 00:00:00","12/30/99 18:56:58",45,127,355,100,10,423140,40,1,423140,39,2,"D",3,"19.243.A.1","IFN3","19_243",33.375,23133.3478172326,13004.3735612131,45.1880972222222,983.223870656598,0,23.5280575539568,13.2262589928058,24.1902791285373,15.35,56.2148361056751,45.9925093632959,932.614818404511,20.7761663195259,38.6688026609284,-3.17847285745458,41.0463773725205,"1997_2007",5.77272727272727,17.030303030303,11.4015151515152,448.072728081183,20.9364956129969
"255","22_1_A_1",22.1,71,21,NA,13.4081452222222,2.72998125,NA,289.591260896986,159.154943091895,NA,37634,NA,NA,22,22,1,"A","1",0,1981,"03","0028",1997,"","3-1 ",2004,NA,1,1,1,85,50,1,2,4,3,3,4,"","",1,1,1,3,6,2,NA,NA,"0","0",NA,0,NA,190,NA,13.5,NA,2,"2",2,"PARCELA ENCONTRADA POR PIES Y CROQUIS DEL IFN2.10% OCUPACION RESTO DE ESPECIES.
22,PIE 6 MEDIDO A 1.2M.
22,LOS PIES MUERTOS ES POR ESTAR EN UN PEDREGAL.
22,PIE 13 DM COMPROBADO.
22,PIE 18 DM COMPROBADO Y MEDIDO A 1.2M.
22,HAY EROSION.",6,990,"10/28/04 12:18:54","","10/28/04 13:57:45","",NA,221,136,250,7,406978,8,32,406978,9,31,"T",99,"22.1.A.1","IFN3","22_1",29.3666485900217,8920.25258843731,3040.84971047888,16.1381264722222,448.746203988882,0,19.8781683480454,6.77632408575032,21.3983961174605,7.69468546637744,34.0892780818844,26.2021232786909,349.597997549489,61.3491760188358,114.183682610077,-0.807639717603232,42.8988543835839,"1997_2007",2.92424242424242,12.2878787878788,7.60606060606061,1083.23636271737,61.5263338548591
"256","22_1001_A_1",22.1001,25,21,NA,6.38779861111111,3.89720625,NA,166.228496118202,222.816920328653,NA,37638,NA,NA,22,22,1001,"A","1",0,1984,"L","4570",1997,"","3-2 ",2004,NA,1,1,1,100,70,1,3,3,2,2,5,"","",1,1,1,2,7,3,NA,NA,"0","0","",0,NA,10,NA,17,NA,2,"2",2,"ENCONTRADO EL REJON POR LOS PIES MAYORES Y FOTO DEL IFN2.10% RESTO SP.FCC ARBOREA Y OCUPACION COMPROBADA Y CORRECTA,ESTA LA FORMA LOS PIES MAYORES Y REGENERACION DE BOJ.ALGUNOS PINOS TIENEN DAÑOS EN ACICULAS POR PROCESIONARIA(SE OBSERVA ALGUN BOLSON),Y RAMAS SECAS. EL SUBPISO LO FORMA EL BOJ .PINO LARICIO A 9.90 MT Y 11 GRADOS CON DIAMETROS 118-122 NO ENTRA.PIE 6 FORMA Y DISTANCIA HAY PASTO Y RUBIA PEREGRINA.11 Y 12 ENTRAN POR PTE.FUERA DE 25 MT HAY ENEBRO COMUN Y OXYCEDRO,Y ARCE CAMPESTRE.SE OBSERVA ALGUNA CORTA ANTIGUA POCO IMPORTANTE,NO LA CONSIDERE COMO TAL.",3,990,"08/30/04 22:04:48","","08/30/04 22:37:56","",NA,220,60,330,10,407071,0,40,407071,1,39,"T",99,"22.1001.A.1","IFN3","22_1001",26.2448275862069,6723.23531267863,3513.0801105151,10.2850048611111,389.045416446855,0,17.2813636363636,9.03,18.3466661573952,10.8206896551724,52.2528209579421,41.2297989751675,236.76408716701,46.8538094666139,87.2047655141497,-0.751787677222109,42.4115123337396,"1997_2007",7.89393939393939,17.6742424242424,12.7840909090909,640.181818008423,28.0977556033622
"257","22_1023_A_4",22.1023,21,25,NA,14.3480208333333,4.78552402777778,NA,252.667314099667,70.3111170814862,NA,37660,NA,NA,22,22,1023,"A","4",0,1997,"","4-2 ",1984,"L","4576",2004,NA,1,1,1,95,85,1,3,2,2,2,4,"","",1,1,1,1,7,3,NA,NA,"0","0","",0,NA,110,NA,6.2,NA,3,"3",3,"NO ENCONTRADO EL REJON POR MAL PINCHADA EN EL IFN2.
22,SUBPISO DE BOJ.
22,10% RESTO DE ESPECIES.
22, PIE 15 ENTRA POR PENDIENTE.
22,DENTRO DE LA PARCELA HAY LAVANDA Y ZARZA.",12,990,"09/22/04 15:08:33","","09/22/04 16:24:53","",NA,220,280,75,7,392498,24,16,392498,25,15,"T",99,"22.1023.A.4","IFN3","22_1023",35.2353107344633,8493.61831120867,3229.3457515239,19.1335448611111,322.978431181153,0,26.2977879982479,9.99864213753833,27.4641408979167,11.3197740112994,38.0208485147286,32.1262216093576,375.577240238076,49.1558808662608,91.4894031751725,-0.522152936475617,42.3797612119585,"1997_2007",8.3030303030303,18.5,13.4015151515152,629.409091385928,26.8960828950931
"258","22_1027_A_1",22.1027,25,21,58,13.9096375,2.7387875,0.52200625,859.436692696235,127.323954473516,31.8309886183791,37662,NA,NA,22,22,1027,"A","1",0,1984,"M","4130",1997,"","4-3 ",2004,NA,1,1,1,95,70,1,2,1,2,2,5,"","",1,1,1,1,5,2,NA,NA,"0","9","",0,NA,215,NA,0.5,NA,2,"1",2,"ENCONTRADO EL REJON POR LOS PIES DEL IFN2.
22,20% RESTO DE ESPECIES.
22,[PIES MAYORES] A 391 G. Y 10 M. NO ENTRA 025 POR DISTANCIA.
22,FORMAS Y DIAMETROS COMPROBADOS.
22,[RIESGOS] EN LOS ALREDEDORES A LA PARCELA EL MODELO DE COMBUSTIBLE SERIA EL 06 Y EN OTRAS ZONAS EL 07.
22,LAS CORTAS SON MUY VIEJAS Y ESCASAS.",12,990,"08/31/04 11:48:13","","08/31/04 13:07:52","",NA,220,285,90,10,392502,2,38,392502,3,37,"T",99,"22.1027.A.1","IFN3","22_1027",19.925,14440.1279867277,7684.00065247671,17.17043125,1018.59163578813,0,14.1765625,7.54375,14.6502693021323,9.325,53.2128292736691,46.8005018820577,432.004820143301,33.6009152095308,62.5383499285341,-0.643850313092284,42.3733232505697,"1997_2007",6.4469696969697,16.969696969697,11.7083333333333,696.772727966309,32.0970162594845
"259","22_1041_A_1",22.1041,25,21,24,13.5357222222222,6.67499236111111,0.590336111111111,277.424749691739,314.773109670637,14.1471060526129,37679,NA,NA,22,22,1041,"A","1",0,1984,"M","4140",1997,"","4-4 ",2004,NA,1,1,1,100,95,1,3,2,2,2,4,"","",1,1,1,1,7,3,NA,NA,"0","0","",0,NA,130,NA,10.2,NA,3,"3",3,"ENCONTRADO EL REJON POR LOS PIES DEL IFN2.
22,SUBPISO DE BOJ.
22,OCUPACIONES DE LAS ESPECIES CORREGIDAS Y COMPROBADAS.
22,A 110 G. Y 17.9 M. NO ENTRA 025 POR DIAMETRO.
22,TODAS LAS MEDIDAS HAN SIDO COMPROBADAS.
22,",12,990,"09/14/04 12:06:19","","09/14/04 13:48:26","",NA,220,250,50,10,392498,0,40,392498,1,39,"T",99,"22.1041.A.1","IFN3","22_1041",36.7798913043478,11215.2951620345,5427.282589176,20.8010506944444,606.34496541499,0,18.4965585627625,8.95081661222585,20.899591982947,11.9472826086957,48.3917945160121,32.483191725157,454.828052771403,33.991550507132,63.265404140703,-0.571735780060094,42.3538075649484,"1997_2007",6.49242424242424,16.7954545454545,11.6439393939394,700.754546945745,32.3764788928381
"260","22_1057_A_3E",22.1057,21,25,NA,18.4651256944444,7.06275416666667,NA,792.237938946323,229.89047335496,NA,37695,NA,NA,22,22,1057,"A","3E",0,1997,"","4-3 ",1984,"M","4139",2004,NA,1,1,2,100,85,1,3,1,2,2,5,"","",1,1,1,1,7,2,NA,NA,"0","3","4",9,NA,5,NA,3.2,NA,2,"1",2,"PARCELA CLASIFICADA COMO A3 POR CAMBIO DE TESELA EN LOS LOS PINCHAZOS.
22,LA PARCELA CAE EN UNA REPOBLACION DE HACE 40 AÑOS APROXIMADAMENTE, SEGUN EL CONTEO DE VERTICILIOS.
22,[SELVICULTURA] HAY CABALLONES MUY ANTIGUOS QUE SE HICIERON PARA LA REPOBLACION. 
22,HAY RESTOS DE LAS CORTAS ESPARCIDAS POR EL SUELO.",12,990,"11/11/04 12:35:01","","11/11/04 15:23:55","",NA,220,255,395,10,406995,10,30,406995,11,29,"T",99,"22.1057.A.3E","IFN3","22_1057",24.672972972973,17878.9357904665,8586.93969628473,25.5278798611111,1022.12841230128,0,17.4918685121107,8.40103806228374,17.8323961152469,9.91621621621622,48.0282484199282,40.1906013802169,594.296701040843,31.5428755151287,58.7079064488628,-0.608811171912861,42.3365770000507,"1997_2007",6.29545454545455,16.8636363636364,11.5795454545455,708.318183031949,32.8235914201219
"261","22_1060_A_1",22.106,25,21,NA,17.50734375,9.36091180555555,NA,558.81068907821,548.200359538751,NA,37699,NA,NA,22,22,1060,"A","1",0,1984,"M","4141",1997,"","4-4 ",2004,NA,1,1,1,100,85,1,3,2,3,2,5,"","",1,1,1,1,7,3,NA,NA,"0","0","",0,NA,140,NA,11,NA,2,"2",3,"ENCONTRADO EL REJON POR LOS PIES DEL IFN2.
22,SUBPISO DE BOJ.
22,A 22 G. Y 15.1 M. NO ENTRA 025 POR DISTANCIA.
22,[PIESMAY 007-021] MEDIDO EL DIAMETRO A 1 M.
22,[PIESMAY 010-021] MEDIDO EL DIAMETRO A 1.20 M.
22,[PIESMAY 013-021] ENTRA POR PENDIENTE.
22,EN LAS PROXIMIDADES A LA PARCELA HAY UNA REPOBLACION DE PINO LARICIO. LA PARCELA NO SE OBSERVA QUE SEA UNA REPOBLACION.",12,990,"09/16/04 22:43:34","","09/16/04 23:16:52","",NA,220,370,160,11,392498,10,30,392498,11,29,"T",99,"22.1060.A.1","IFN3","22_1060",26.66875,18533.0626065742,9821.62837702652,26.8682555555556,1107.01104861696,0,16.7415335463259,8.87220447284345,17.5791882470414,11.2125,52.9951718478655,42.0435903445043,629.044460888007,26.8053551857706,49.8903875716716,-0.66688115479821,42.7339894139578,"1997_2007",4.71212121212121,14.4393939393939,9.57575757575758,930.645448511297,47.540711766057
"262","22_1062_A_1",22.1062,21,71,NA,12.0763895833333,3.76240625,NA,580.03134815713,74.2723067762178,NA,37700,NA,NA,22,22,1062,"A","1",0,1984,"J","4271",1997,"","2-2 ",2004,NA,1,1,1,100,90,1,3,1,2,2,4,"","",1,1,1,1,6,7,NA,NA,"0","0",NA,0,NA,55,NA,7.8,NA,2,"1",3,"[IDENTIFICACIÓN Y CLASIFICACIÓN] PARCELA ENCONTRADA CON FOTO AEREA Y PIES MAYORES. SUBPISO FORMADO POR BOJ.
22,[CLAESP. RESTO DE ESPECIES=10%] CLASIFICACION PREVIA IMPRECISA.
22,[PIESMAY 001-071] ENTRA POR CORRECCION DE PTE.
22,[PIESMAY 003-071] ALTURA COMPROBADA.
22,[PIESMAY 004-021] ALTURA COMPROBADA.
22,[PIESMAY 006-021] FORMA COMPROBADA.
22,[PIESMAY 009-021] CRECIMIENTO MUY ELEVADO.
22,[PIESMAY 016-021] ALTURA COMPROBADA.
22,[MATORRAL] EL COD. 0104 ES ECHINOSPARTUM HORRIDUM.",7,990,"08/30/04 13:15:23","","08/30/04 14:02:37","",NA,221,145,346,10,371757,2,38,371757,3,37,"T",99,"22.1062.A.1","IFN3","22_1062",26.25625,10674.6988719991,5262.72345157201,15.8387958333333,654.303654933348,0,16.3145945945946,8.04324324324324,17.5560361529989,12.1875,49.3009078258565,46.4175196381814,371.013840527108,32.0771443242391,59.7022927485125,-0.225400697520101,42.499025374435,"1997_2007",5.37121212121212,15.6136363636364,10.4924242424242,808.109089938077,39.4345286032629
"263","22_1065_A_3E",22.1065,21,25,NA,15.1852125,5.238278,NA,1814.36635124761,30.5577490736439,NA,37704,NA,NA,22,22,1065,"A","3E",0,1997,"","1-1 ",1984,"J","0079",2004,NA,1,1,1,80,70,1,2,2,2,2,4,"","",1,1,1,1,5,1,NA,NA,"4","0","",0,NA,170,NA,2.5,NA,2,"2",2,"CRUCE DE CORDENADAS LOCALIZADO POR CONTEO DE COPAS DESDE CLARO REDONDO Y GRANDE, Y POSICIONANDOLA ENTRE RODAL DE PIES MENORES CLARAMENTE LOCALIZADA EN ORTOFOTO.
22,[CLAESP. RESTO DE ESPECIES=10%]
22,[ESPECIES PRESENTES] HAY RUBIA PEREGRINA.
22,",25,990,"09/29/04 11:57:03","","09/29/04 13:59:47","",NA,221,330,130,10,392493,38,2,392493,39,1,"T",99,"22.1065.A.3E","IFN3","22_1065",26.1454545454545,19449.8799614199,15518.8801910045,20.4234905,1844.92410032125,0,10.5423740510697,8.41166321601104,11.8721887086712,13.1414141414141,79.7890795305023,50.2627105547829,558.350243556314,17.716121332724,32.9734171933506,-0.517537666382255,42.4967254864813,"1997_2007",6.48484848484849,16.4848484848485,11.4848484848485,736.518181540749,34.2808180406837
"264","22_108_A_3E",22.108,21,71,31,18.8617902777778,5.92074236111111,0.81450625,378.435086907396,102.566518881444,31.8309886183791,37720,NA,NA,22,22,108,"A","3E",0,1997,"","4-1 ",1981,"07","8104",2004,NA,1,1,1,90,70,1,3,2,2,2,4,"","",1,2,1,1,12,1,NA,NA,"4","3",NA,0,NA,260,NA,9.2,NA,1,"2",3,"PARCELA A3E CLASIFICADA EN GABINETE. DEJO UN 10% PARA EL RESTO DE ESPECIES. A 69 G. Y A 71 G. NO ENTRAN DOS 021 POR DISTANCIA LATERAL. A 218 G. NO ENTRA 021 POR DISTANCIA LATERAL.PIE 10 Y 12 MEDIDOS A 1.45 M. PARTE DE LA REGENERACION ESTA TUMBADA POR LAS CORTAS REALIZADAS HACE UNOS 2 AÑOS. EN EL MODELO DE COMBUSTIBLE HAY BASTANTES RESTOS DE CORTAS PERO PREDOMINA EL ARBOLADO.",22,990,"10/05/04 15:03:57","","10/05/04 17:11:28","",NA,221,370,170,16,392470,37,3,392470,38,2,"T",99,"22.108.A.3E","IFN3","22_108",33.2125,12510.2858823256,10970.3733884987,25.5970388888889,512.832594407218,0,24.3944827586207,21.391724137931,25.2093770183869,23.55,87.690828904218,70.9070380127964,519.743537702828,18.7508637665042,34.8992898669406,-0.323801278694047,42.4743528907376,"1997_2007",6.72727272727273,17.1515151515152,11.9393939393939,731.754544778304,33.3534530078509
