"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","YEAR","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","CoorX","CoorY","Origen","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"447","27_2638",27.2638,21,26,28,19.0278333333333,18.3815076388889,0.871111111111111,894.804457827767,611.862336775509,14.1471060526129,55880,27,2638,NA,900802,NA,NA,NA,NA,NA,"S",901402,NA,156,1,"0156K07",636,4718,87,47,3,3,"0","0",7,7,4,5,9,1,0,70,26,26,0,5,1,4,NA,21,NA,5,NA,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,41,72,NA,NA,NA,2,12,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M414",11,NA,"8",NA,636000,4718000,27,"IFN2","27_2638",29.50625,25766.3010924496,16902.2549563593,38.2804520833333,1520.81390065589,0,16.9424418604651,11.1139534883721,17.902164835962,15.3125,65.5982979307505,51.8957847913578,889.806901475701,16.7461841089468,31.1681606064084,-7.34222383976528,42.6016803749815,"1986_1996",6.90151515151515,16.7954545454545,11.8484848484848,1462.81818056107,66.9528432156937
"448","27_2644",27.2644,26,21,NA,20.9817548611111,9.5624875,NA,657.840431446501,650.766878420194,NA,55886,27,2644,NA,900802,NA,NA,NA,NA,NA,"S",901402,NA,156,1,"0156K07",635,4717,87,47,6,6,"0","0",6,6,4,4,9,1,0,70,26,26,0,5,1,4,NA,21,NA,5,NA,3,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,41,72,28,NA,NA,2,10,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",212,NA,"5.25",NA,635000,4717000,27,"IFN2","27_2644",29.9,21173.0894348175,13294.742912943,30.5442423611111,1308.6073098667,0,16.1798648648649,10.1594594594595,17.239118973224,13.0625,62.7907559445758,43.6872909698997,720.646547562262,21.1626001109568,39.388036988982,-7.35464535453054,42.5928543437987,"1986_1996",6.90151515151515,16.7954545454545,11.8484848484848,1462.81818056107,66.9528432156937
"449","27_288",27.288,21,26,NA,17.9931826388889,10.6438027777778,NA,671.987537499114,127.323954473516,NA,56324,27,288,NA,892212,NA,NA,NA,NA,NA,"S",900703,NA,9,1,"0009K02",622,4829,87,25,3,3,"0","0",4,4,4,4,9,1,60,60,26,21,0,8,3,3,NA,26,NA,2,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,26,3,1,NA,NA,NA,NA,NA,21,26,57,NA,NA,NA,NA,1,9,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,"M202","G802",230,NA,"6.25",NA,622000,4829000,27,"IFN2","27_288",34.25,15989.2360994888,7818.04448232521,28.6369854166667,799.31149197263,0,20.0037610619469,9.78097345132743,21.3580048101181,14.0625,48.8956722740193,41.0583941605839,620.822194271887,25.152400290408,46.8138918566695,-7.48842842306089,43.6031956082631,"1986_1996",8.3030303030303,16.219696969697,12.2613636363636,1249.6272725192,56.1343542530319
"450","27_77",27.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,54191,27,77,NA,901201,NA,NA,NA,NA,NA,"S",901901,NA,8,1,"0008J06",605,4833,87,64,6,6,"0","0",2,2,4,4,9,3,70,NA,40,NA,5,NA,4,NA,73,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605000,4833000,27,"IFN2","27_77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.69822260635315,43.6417923813376,"1986_1996",9.10606060606061,16.6515151515152,12.8787878787879,1184.57272707332,51.7760264813505
"451","27_868",27.868,26,21,NA,33.0095784722222,12.5563381944444,NA,1131.76848420903,615.399113288662,NA,56608,27,868,NA,901801,NA,NA,NA,NA,NA,"5",901403,NA,46,1,"0046L10",587,4789,87,22,3,3,"0","0",7,7,3,2,9,1,70,70,26,26,7,7,4,4,28,21,3,3,4,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,"G414","M714",336,NA,"2",NA,587000,4789000,27,"IFN2","27_868",30.0625,30438.2060274993,14320.4081017574,45.5659166666667,1747.1675974977,0,17.4214574898785,8.19635627530364,18.2224946629404,9.4375,47.0474774000139,31.3929313929314,1051.75944984712,25.349870902124,47.181426078255,-7.92835762558044,43.2480049603174,"1986_1996",7.12878787878788,15.8409090909091,11.4848484848485,1491.05454431881,69.4002820345848
"452","27_871",27.871,26,21,NA,8.68472083333333,4.09635069444444,NA,212.206590789194,106.103295394597,NA,56610,27,871,NA,901801,NA,NA,NA,NA,NA,"5",901403,NA,46,1,"0046L10",587,4788,87,22,3,3,"0","0",7,7,2,5,9,1,70,50,26,26,7,8,4,4,28,21,3,2,4,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,41,NA,NA,NA,NA,2,6,"G",17,NA,NA,NA,1,1,2,NA,0,NA,0,0,"P714","P102","P414",51,NA,"9.25",NA,587000,4788000,27,"IFN2","27_871",28.45,6964.797148527,2801.12699841736,12.7810715277778,318.309886183791,0,21.8805555555556,8.8,22.610680244325,10.375,40.2183572426051,36.4674868189807,270.912963394615,54.0240117243174,100.550015637677,-7.92851543196128,43.2390021098659,"1986_1996",7.12878787878788,15.8409090909091,11.4848484848485,1491.05454431881,69.4002820345848
"459","28_362",28.362,26,21,NA,25.7609904444444,15.6004083333333,NA,369.380939033723,286.478897565412,NA,57077,28,362,0,911030,NA,NA,NA,NA,NA,"6",911120,NA,484,3,"0484364",442,4528,90,62,4,4,"0","0",13,13,4,4,1,1,70,90,21,21,0,5,4,4,NA,26,NA,5,NA,4,NA,NA,NA,NA,NA,NA,21,1,2,31,26,1,2,31,NA,NA,NA,NA,21,26,NA,NA,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",305,NA,"5.5",NA,442000,4528000,28,"IFN2","28_362",37.5404891304348,18095.8887353364,7909.01037424352,41.3613987777778,655.859836599135,0,27.5910914581536,12.0589948231234,28.3365615114401,12.5244565217391,43.7061173944961,33.362528863763,801.926376047817,31.1770911227037,58.0271049829139,-3.68857267876745,40.900331678512,"1986_1996",4.73484848484848,14.3712121212121,9.5530303030303,665.263634985144,34.0235566904452
"462","28_558",28.558,21,26,NA,14.6580863333333,7.77977083333333,NA,129.587491441934,293.552450591718,NA,57853,28,558,0,911122,NA,NA,NA,NA,NA,"2",911125,NA,508,2,"0508L08",415,4511,90,93,2,2,"0","0",13,13,4,4,1,1,40,60,21,21,0,7,4,4,NA,26,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,3,1,NA,26,3,1,NA,NA,NA,NA,NA,21,26,37,NA,NA,NA,NA,2,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M813",241,NA,"6",NA,415000,4511000,28,"IFN2","28_558",39.7198324022346,9940.37918523215,3557.00687480847,22.4378571666667,423.139942033652,0,23.4919424941491,8.4062186559679,25.9838641967623,11.4078212290503,35.7834123681409,28.7207184399108,450.183742645263,42.614292462038,79.314135264741,-4.00675722156697,40.7448559818145,"1986_1996",5.96969696969697,14.7424242424242,10.3560606060606,547.890908566388,26.9153702756841
"464","28_638",28.638,26,21,NA,19.8228041666667,4.05900644444444,NA,196.64477413132,38.4801284631071,NA,57901,28,638,0,911104,NA,NA,NA,NA,NA,"2",911114,NA,508,2,"0508M03",402,4503,90,68,2,2,"0","0",13,13,5,5,1,1,70,60,26,26,0,8,4,4,NA,21,NA,2,NA,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,1,3,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"G714",150,NA,"8.75",NA,402000,4503000,28,"IFN2","28_638",47.4120786516854,7769.57649698896,3070.98304637095,23.8818106111111,235.124902594427,0,33.0444645006017,13.0610709987966,35.9616301320855,17.935393258427,39.5257456768858,37.8287427349263,421.431606351437,36.3613318321958,67.6760641729306,-4.15945330947729,40.6713576375904,"1986_1996",5.46969696969697,13.4545454545455,9.46212121212121,655.136362899433,33.6621253027346
"465","28_834",28.834,21,26,25,5.84968472222222,5.54829861111111,1.63536111111111,148.544613552436,120.25040144721,28.2942121052258,58089,28,834,0,911106,NA,NA,NA,NA,NA,"2",911121,NA,532,3,"0532379",399,4490,90,183,4,4,"0","0",12,12,4,4,1,1,70,55,26,26,0,5,4,4,NA,21,NA,4,NA,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,25,45,NA,NA,NA,2,1,"W",19,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",83,NA,"5.75",NA,399000,4490000,28,"IFN2","28_834",29.45,6726.24157271481,2077.85620147752,13.0333444444444,297.089227104871,0,22.6404761904762,6.99404761904762,23.6341258514442,8.625,30.8917867283626,29.2869269949066,271.471447004976,67.2662851974369,125.196663716965,-4.1928553071314,40.553909653216,"1986_1996",6.27272727272727,15.7424242424242,11.0075757575758,510.045453461734,24.2791200349617
"467","28_96",28.96,43,NA,NA,0.56625625,NA,NA,31.8309886183791,NA,NA,56831,28,96,0,911025,NA,NA,NA,NA,NA,"6",911113,NA,458,1,"0458M09",442,4541,90,182,6,6,"0","0",11,11,3,3,1,1,60,25,43,43,0,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,45,37,NA,NA,NA,NA,2,1,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P908",335,NA,"3.25",NA,442000,4541000,28,"IFN2","28_96",15.05,479.056378706605,238.732414637843,0.56625625,31.8309886183791,0,15.05,7.5,15.05,7.5,49.8338870431894,49.8338870431894,14.0962143721771,236.327180120735,439.854444316507,-3.68979064411824,41.0174277206205,"1986_1996",5.49242424242424,15.9166666666667,10.7045454545455,495.018181107261,23.9086717549061
"468","28_978",28.978,21,26,NA,28.5617338611111,6.13331988888889,NA,429.506139757328,48.6660448209884,NA,58227,28,978,0,911111,NA,NA,NA,NA,NA,"2",911128,NA,533,2,"0533K03",401,4495,90,131,3,3,"G","G",14,14,4,4,1,1,90,80,21,21,0,8,4,4,NA,26,NA,2,NA,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,26,3,1,NA,NA,NA,NA,NA,21,26,NA,NA,NA,NA,NA,2,3,"W",19,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"M714",290,NA,"5",NA,401000,4495000,28,"IFN2","28_978",39.6930769230769,14071.6807566934,5150.74910716557,34.69505375,478.172184578317,0,29.4280621301775,10.7717455621302,30.3946178156555,11.0846153846154,36.6036523726246,27.9258153911746,654.303552124758,41.256009343574,76.7860855245832,-4.17002347745167,40.5991849080225,"1986_1996",5.11363636363636,13.5,9.30681818181818,719.981818610972,37.291583306513
"469","28_996",28.996,26,21,NA,20.4888215277778,5.63879722222222,NA,459.78094670992,84.8826363156775,NA,58244,28,996,0,911111,NA,NA,NA,NA,NA,"2",911128,NA,533,2,"0533K02",400,4494,90,131,3,3,"G","G",NA,14,5,5,1,1,90,75,21,26,0,6,4,4,NA,21,NA,4,NA,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,3,"W",17,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"G714",360,NA,"11.5",NA,4e+05,4494000,28,"IFN2","28_996",32.56875,13038.503454565,4164.55434423793,26.12761875,544.663583025597,0,23.9386363636364,7.6461038961039,24.7138726881635,9.4375,31.9404321113236,28.9771636921896,534.693145850485,45.4024057981949,84.5033989014511,-4.18168092252613,40.5900579024278,"1986_1996",5.11363636363636,13.5,9.30681818181818,719.981818610972,37.291583306513
"470","28_997",28.997,26,21,NA,7.56567625,3.08885,NA,94.219726310402,15.278874536822,NA,58245,28,997,0,911111,NA,NA,NA,NA,NA,"2",911128,NA,533,2,"0533K03",401,4494,90,131,3,3,"G","G",12,12,5,5,1,1,90,65,21,26,0,6,4,4,NA,21,NA,2,NA,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,43,15,55,45,76,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",280,NA,"10.5",NA,401000,4494000,28,"IFN2","28_997",31.7470930232558,3476.26226701318,953.656419006637,10.65452625,109.498600847224,0,31.7470930232558,8.70930232558139,35.1979885954125,8.7093023255814,27.4333852211336,27.4333852211336,189.616444637028,109.726707704739,204.224414726613,-4.16986646609932,40.590178176517,"1986_1996",5.11363636363636,13.5,9.30681818181818,719.981818610972,37.291583306513
"520","32_1287",32.1287,21,26,43,13.3453868055556,11.3166895833333,3.974625,261.721461973339,178.395007323449,541.126806512444,65080,32,1287,7,891611,NA,NA,NA,NA,NA,"S",893011,NA,263,1,"0263M09",588,4655,87,6,3,3,"0","0",10,10,2,4,9,1,80,80,21,21,6,4,1,4,21,26,4,4,4,4,NA,43,NA,2,NA,3,21,3,1,NA,26,3,1,NA,43,3,6,NA,21,26,43,99,72,NA,NA,2,8,"G",20,NA,NA,NA,1,1,3,NA,0,NA,0,0,"P412","P702","P112",387,NA,"6",NA,588000,4655000,32,"IFN2","32_1287",31.5692934782609,16789.4317855897,9502.68187107036,28.6367013888889,981.243275809232,0,17.1103662053057,9.68432814302192,19.2765011226251,13.8695652173913,56.599186871985,43.9337206800086,646.477260616778,23.0170046858383,42.8394728052339,-7.93679006989394,42.0413805444905,"1986_1996",6.88636363636364,16.1893939393939,11.5378787878788,1431.17271950028,66.4491026992744
"521","32_1288",32.1288,26,21,NA,15.5392034722222,5.54794166666667,NA,244.037579407573,116.713624934057,NA,65081,32,1288,7,891611,NA,NA,NA,NA,NA,"S",893011,NA,263,1,"0263M09",588,4654,87,6,3,3,"0","0",9,9,2,4,9,1,80,80,21,26,6,7,4,4,26,21,4,3,4,4,NA,NA,NA,NA,NA,NA,26,3,1,NA,21,3,1,NA,NA,NA,NA,NA,26,21,72,41,NA,NA,NA,2,8,"G",20,NA,NA,NA,1,1,2,NA,0,NA,3,0,NA,NA,"01",62,NA,"4.25",NA,588000,4654000,32,"IFN2","32_1288",31.4625,9736.56890188518,4794.1005635792,21.0871451388889,360.751204341629,0,26.9897058823529,13.2892156862745,27.2809857111606,14.375,49.2380900488567,45.689312673818,415.020423257175,36.6258954889803,68.1684726220215,-7.93694016634738,42.0323757581856,"1986_1996",6.88636363636364,16.1893939393939,11.5378787878788,1431.17271950028,66.4491026992744
"522","32_1346",32.1346,26,21,NA,13.7434673611111,6.24113125,NA,633.082995854428,732.112738222719,NA,65125,32,1346,6,891711,NA,NA,NA,NA,NA,"S",890112,NA,264,1,"0264L11",620,4657,87,28,3,3,"0","0",8,8,2,2,9,1,60,60,26,26,0,0,3,3,NA,21,NA,4,NA,3,NA,NA,NA,NA,NA,NA,26,1,2,15,21,1,2,25,NA,NA,NA,NA,26,21,41,NA,NA,NA,NA,2,4,"W",18,NA,NA,NA,1,1,2,NA,0,NA,4,0,NA,NA,"01",360,NA,"1.75",NA,620000,4657000,32,"IFN2","32_1346",22.1714285714286,17752.8497077726,12019.7349799513,19.9845986111111,1365.19573407715,0,13.0038860103627,8.80440414507772,13.6522839669029,12.3714285714286,67.7059468074509,55.7989690721649,517.018086500475,21.8767440995264,40.717208720705,-7.54986247378374,42.055155515212,"1986_1996",6.8030303030303,16.5,11.6515151515152,1492.50000143051,68.9328202200236
"523","32_1348",32.1348,26,21,NA,26.6397270833333,4.05181875,NA,767.480503354251,205.133037762887,NA,65127,32,1348,6,891711,NA,NA,NA,NA,NA,"S",890112,NA,264,1,"0264L11",622,4657,87,39,3,3,"0","0",7,7,3,4,9,1,50,70,26,26,0,5,3,3,NA,21,NA,4,NA,3,NA,26,NA,1,NA,1,26,1,2,25,21,1,2,22,26,3,1,NA,26,21,72,41,NA,NA,NA,2,8,"G",19,NA,NA,NA,1,1,2,NA,0,4,3,0,NA,NA,"01",246,NA,"6.25",NA,622000,4657000,32,"IFN2","32_1348",28.6625,18975.1596707184,11338.9055011693,30.6915458333333,972.613541117138,0,19.5094545454545,11.6581818181818,20.044456499582,14.1875,59.7565749007474,49.4984736153511,682.256096521623,22.6008081954632,42.0648438526652,-7.52570118995503,42.0548476269642,"1986_1996",7.07575757575758,16.5378787878788,11.8068181818182,1520.97272632339,69.7475768194154
"524","32_1351",32.1351,21,26,NA,14.5985673611111,12.4511451388889,NA,558.81068907821,442.097064144154,NA,65130,32,1351,6,891711,NA,NA,NA,NA,NA,"S",890112,NA,264,1,"0264L11",622,4656,87,28,3,3,"0","0",8,8,2,5,9,1,60,70,26,26,0,5,3,3,NA,21,NA,5,NA,3,NA,NA,NA,NA,NA,NA,26,1,2,21,21,1,2,22,NA,NA,NA,NA,26,21,41,NA,NA,NA,NA,2,7,"G",20,NA,NA,NA,1,1,2,NA,0,NA,3,0,NA,NA,"01",302,NA,"7.5",NA,622000,4656000,32,"IFN2","32_1351",26.65625,17986.9843129434,10019.6878617631,27.0497125,1000.90775322236,0,17.9706713780919,10.0106007067138,18.5498054622013,12.5,55.7052126550917,46.8933177022274,619.990466245864,25.2867468217955,47.0639389264949,-7.52590940829112,42.0458442954924,"1986_1996",7.07575757575758,16.5378787878788,11.8068181818182,1520.97272632339,69.7475768194154
"525","32_1355",32.1355,26,21,NA,15.2676486111111,5.78795625,NA,650.766878420194,155.618166578742,NA,65134,32,1355,6,891711,NA,NA,NA,NA,NA,"S",890112,NA,264,1,"0264M11",620,4654,87,28,0,0,"0","0",0,0,0,3,9,1,70,70,26,26,8,8,4,4,21,21,2,2,3,4,NA,NA,NA,NA,NA,NA,26,1,2,30,21,1,2,27,NA,NA,NA,NA,26,21,43,NA,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"M414",232,NA,"3.5",NA,620000,4654000,32,"IFN2","32_1355",28.40625,13694.2218201036,6173.44340370896,21.0556048611111,806.385044998936,0,16.9822368421053,7.65570175438596,18.2334011873717,12.8125,45.0806441198879,45.1045104510451,485.893836218806,27.4849460713627,51.1552487323386,-7.55047662011351,42.0281451858178,"1986_1996",6.78030303030303,16.2575757575758,11.5189393939394,1445.5727241256,67.1767645078611
"526","32_1406",32.1406,NA,NA,NA,NA,NA,NA,NA,NA,NA,65171,32,1406,7,891711,NA,NA,NA,NA,NA,"S",890112,NA,265,1,"0265J03",626,4666,87,39,6,6,"0","0",10,10,5,4,9,1,60,65,26,21,0,6,3,3,NA,26,NA,4,NA,3,NA,NA,NA,NA,NA,NA,26,1,2,20,21,1,2,20,NA,NA,NA,NA,26,21,NA,NA,NA,NA,NA,2,1,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"G412",317,NA,"6.5",NA,626000,4666000,32,"IFN2","32_1406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.47544001485209,42.1352441175973,"1986_1996",5.84848484848485,14.9090909090909,10.3787878787879,1373.73635944453,67.4101113184677
"528","32_1558",32.1558,21,26,NA,10.58498125,4.28811875,NA,795.774715459477,286.478897565412,NA,65274,32,1558,6,892111,NA,NA,NA,NA,NA,"S",890212,NA,265,1,"0265M03",623,4655,87,39,3,3,"0","0",9,9,4,4,9,1,40,60,26,21,0,8,4,3,NA,26,NA,1,NA,3,NA,21,NA,1,NA,1,21,1,2,25,26,3,1,NA,21,3,1,NA,21,26,NA,NA,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,4,0,NA,NA,"01",103,NA,"6.25",NA,623000,4655000,32,"IFN2","32_1558",19.4875,13750.9870831398,7018.73299035258,14.8731,1082.25361302489,0,12.7058823529412,6.48529411764706,13.2279116665793,9.25,51.0416666666667,47.4663245670301,389.608878071377,32.861981368723,61.1630390829125,-7.51404044040859,42.0366851959424,"1986_1996",6.77272727272727,15.9924242424242,11.3825757575758,1421.73636690053,66.490416450264
"529","32_1595",32.1595,21,26,NA,9.2217375,5.13030625,NA,827.605704077856,445.633840657307,NA,65305,32,1595,4,892111,NA,NA,NA,NA,NA,"S",890412,NA,265,1,"0265M12",647,4654,87,34,5,5,"0","0",8,8,4,4,9,1,50,70,25,21,0,7,3,3,NA,26,NA,3,NA,3,NA,NA,NA,NA,NA,NA,21,1,2,20,26,1,2,20,NA,NA,NA,NA,21,26,NA,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",5,NA,"6",NA,647000,4654000,32,"IFN2","32_1595",15.05,15067.1984625097,7543.94430255584,14.35204375,1273.23954473516,0,11.83375,5.925,11.9800015651084,6.375,50.068659554241,42.358803986711,390.966628127382,43.9607154227289,81.8201107639922,-7.22447136245772,42.0235640874225,"1986_1996",6.64393939393939,16.5454545454545,11.594696969697,1277.56362915039,59.1609889660942
"530","32_1658",32.1658,21,26,NA,7.7022625,2.83218819444444,NA,732.112738222719,141.471060526129,NA,65363,32,1658,5,892211,NA,NA,NA,NA,NA,"S",890512,NA,266,1,"0266K02",652,4664,87,86,5,5,"0","0",9,9,5,5,9,1,70,70,26,21,7,7,3,3,21,26,3,3,3,3,NA,NA,NA,NA,NA,NA,21,1,2,21,26,1,2,22,NA,NA,NA,NA,21,26,NA,NA,NA,NA,NA,2,9,"G",18,NA,NA,NA,1,1,2,NA,0,NA,4,0,NA,NA,"01",132,NA,"10.75",NA,652000,4664000,32,"IFN2","32_1658",17.0161290322581,10566.6503495222,4709.21792726353,10.5344506944444,873.583798748848,0,12.0957489878543,5.39068825910931,12.3910674532737,7.82258064516129,44.5667999933058,45.9715639810426,283.172030309281,43.2511505946514,80.4994618102785,-7.16151241312251,42.1126307076542,"1986_1996",6.09848484848485,15.8863636363636,10.9924242424242,1201.1181733825,57.216744455608
"531","32_43",32.43,26,21,NA,9.48528263888889,6.3657,NA,473.928052762533,381.971863420549,NA,64117,32,43,4,891311,NA,NA,NA,NA,NA,"S",893011,NA,186,1,"0186J13",561,4704,87,11,6,6,"0","0",7,7,5,4,9,1,70,70,26,21,0,5,3,3,NA,26,NA,4,NA,3,NA,41,NA,1,NA,3,21,3,1,NA,26,3,1,NA,41,3,6,NA,21,26,41,NA,NA,NA,NA,2,11,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"01",128,NA,"6.75",NA,561000,4704000,32,"IFN2","32_43",20.7942857142857,12720.1935683812,6390.95515926789,15.8509826388889,855.899916183082,0,14.8617768595041,7.46694214876033,15.355772261125,10.2285714285714,50.2425935966412,49.1893377301456,391.467117774505,33.4174668405606,62.1969140414179,-8.25781260899238,42.4851949525474,"1986_1996",7.0530303030303,16.0151515151515,11.5340909090909,1671.16363640265,77.6054881284608
"532","32_985",32.985,21,26,NA,17.9739805555556,17.5237126666667,NA,997.370976709211,144.866365978756,NA,64854,32,985,6,892311,NA,NA,NA,NA,NA,"S",891112,NA,226,1,"0226L09",613,4676,87,7,7,7,"0","0",5,5,1,4,9,1,80,70,21,21,8,6,4,3,25,26,2,4,3,4,NA,NA,NA,NA,NA,NA,21,2,1,20,26,3,1,NA,NA,NA,NA,NA,21,26,41,NA,NA,NA,NA,2,7,"G",20,NA,NA,NA,1,1,2,NA,0,NA,0,4,NA,NA,"01",126,NA,"4.25",NA,613000,4676000,32,"IFN2","32_985",42.0082872928177,20055.8571020775,11005.6704181,35.4976932222222,1142.23734268797,0,17.5583973247461,9.6351870200644,19.8919311828392,15.0994475138122,54.8750939044132,35.9439731702505,791.478536481316,19.5956992794271,36.4717059338767,-7.63074846588167,42.2272615580255,"1986_1996",7.28030303030303,18.0378787878788,12.6590909090909,1715.09091370756,75.6910734234029
"533","32_994",32.994,21,26,NA,18.9184986111111,15.680413,NA,364.287980854783,157.88170354716,NA,65651,32,994,4,892012,NA,NA,NA,NA,NA,"S",892012,NA,226,1,"0226L09",614,4675,87,7,3,3,"0","0",5,5,1,2,9,1,80,60,21,21,8,7,4,4,26,26,2,3,3,4,NA,NA,NA,NA,NA,NA,21,3,1,NA,26,3,1,NA,NA,NA,NA,NA,21,26,43,NA,NA,NA,NA,2,4,"W",20,NA,NA,NA,1,1,2,NA,0,NA,0,0,NA,NA,"P105",75,NA,"0.75",NA,614000,4675000,32,"IFN2","32_994",39.9983240223464,14670.7328889383,7489.40720872302,34.5989116111111,522.169684401943,0,28.0957193172582,14.3428610132755,29.0456065913513,14.877094972067,51.0499868371949,37.1942958503848,664.29665245357,29.4154866223841,54.7483895672869,-7.61883086998017,42.2181128609717,"1986_1996",7.31060606060606,17.7348484848485,12.5227272727273,1695.83636741205,75.2944502180929
"536","34_209",34.209,26,21,NA,6.36430416666667,6.0288625,NA,180.375602170815,254.647908947033,NA,68224,34,209,NA,920326,2,17,6,1,4,"S",920407,3,131,2,"0131L11",346,4732,91,214,4,4,"0","0",11,11,1,1,9,1,30,60,21,21,4,5,1,3,25,26,5,3,1,3,26,25,1,2,1,3,21,1,1,25,26,1,1,25,25,1,1,25,21,26,25,NA,NA,NA,NA,2,2,"W",20,NA,NA,NA,1,1,2,NA,2,3,4,0,NA,NA,"01",260,NA,"0.5",NA,346000,4732000,34,"IFN2","34_209",23.0075757575758,8168.18535712738,3232.61373302205,12.3931666666667,435.023511117847,0,18.7764227642276,7.43089430894309,19.0453886615184,8.46969696969697,39.5756657285127,36.8126440566348,281.113503805631,56.6077330250001,105.358862831639,-4.88087530130382,42.7243033121403,"1986_1996",4.84090909090909,14.719696969697,9.78030303030303,635.890908848156,32.1476828678501
