"","PLOT_ID","PlotID0","ID_SP1","ID_SP2","ID_SP3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","X","CoorX","CoorY","Origen","Provincia","Estadillo","Cla","Subclase","Tipo","Vuelo1","Pasada1","Foto1","Vuelo2","Pasada2","Foto2","YEAR","INE","Nivel1","Nivel2","Nivel3","FccTot","FccArb","DisEsp","ComEsp","Rocosidad","Textura","MatOrg","PhSuelo","FechaPh","HoraPh","TipSuelo1","TipSuelo2","TipSuelo3","MErosiva","ModComb","EspCMue","PresReg","EfecReg","CortaReg","MejVue1","MejVue2","MejSue1","MejSue2","Orienta1","Orienta2","MaxPend1","MaxPend2","Localiza","Acceso","Levanta","Obser","Equipo","JefeEq","FechaIni","HoraIni","FechaFin","HoraFin","Tiempo","Resid","RumboF1","RumboF2","DistFoto","CarFoto1","NumFoto1","ConFoto1","CarFoto2","NumFoto2","ConFoto2","Estado","Tecnico","PlotID","INVENTORY_ID","PLOT_ID_short","Do","SUM_DBH","SUM_H","G","N","Deadwood","dbh_mean","h_mean","dg","Ho","slenderness","dominant_slenderness","SDI","S","S_staggered","Longitude","Latitude","period","tmin","tmax","tmean","prec","MARTONNE"
"701","31_1677_N_N",31.1677,43,21,71,20.0096244444444,11.0645531944444,3.56576180555555,181.082957473445,191.693287012905,123.787177960363,55602,NA,NA,31,31,1677,"N","N",0,1999,"16","8721",NA,"","",1999,95,1,1,1,100,90,1,2,2,3,2,4,"10/28/99 00:00:00","12/30/99 14:12:00",1,2,1,1,8,3,NA,NA,"0","0","",0,NA,240,0,12,0,3,"3",3,"DEJO 10% DE OCUPACION PARA EL RESTO DE  ESPECIES.
31,LOS ARBOLES NUMERO 22 Y 25  ENTRAN POR PENDIENTE.
31,EN LA REGENERACION  LOS ARCES SON CAMPESTRE Y OPALUS.
31,EN  MATORRAL EL DHAPNE LAUREOLA.",9,41,"10/28/99 00:00:00","12/30/99 11:52:21","10/28/99 00:00:00","12/30/99 14:20:11",148,185,370,360,9,NA,NA,NA,NA,NA,NA,"D",1,"31.1677.N.N","IFN3","31_1677",43.6013157894737,14955.8961056408,7396.55975169972,35.5329644444444,623.88737692023,0,23.9721088435374,11.8556009070295,26.9288421526537,16.0963157894737,49.4558112697106,36.917041373691,702.929649474549,24.8725559745051,46.2930428963269,-1.12699241628327,42.8685084375328,"1997_2007",6.06818181818182,15.0606060606061,10.5643939393939,934.872729301453,45.4607479343495
"703","31_1680_N_N",31.168,21,43,42,18.2884185833333,5.000675,1.46925,298.22099558908,268.795014999645,254.647908947033,55606,NA,NA,31,31,1680,"N","N",0,1999,"16","8722",NA,"","",1999,198,1,1,1,100,90,1,1,2,3,2,4,"11/25/99 00:00:00","12/30/99 15:58:00",1,2,1,1,10,2,NA,NA,"0","0","",0,NA,325,0,9,0,3,"3",3,"DEJO 20%DE OCUPACION PARA EL RESTO DE      ESPECIES.
31,LOS ARBOLES NUMERO 3 Y 25  ENRAN POR PENDIENTE.
31,PIE 22 DIAMETRO COMPROBADO.
31,LA MASA DE PINOS ES  LA MASA PREDOMINANTE, NACIENDO ROBLES Y  QUEJIGOS EN LOS CLAROS.",9,41,"11/25/99 00:00:00","12/30/99 14:43:06","11/25/99 00:00:00","12/30/99 16:06:45",84,185,0,369,4,NA,NA,NA,NA,NA,NA,"D",1,"31.1680.N.N","IFN3","31_1680",39.5093220338983,13526.2390828349,7020.23258359416,24.7583435833333,821.663919535758,0,16.4620092975207,8.54392217630854,19.5870369973811,15.6858757062147,51.9008464999187,39.7017081000693,555.405705150132,22.2404782648388,41.3941942840272,-1.09028650645229,42.8679018563014,"1997_2007",6.79545454545455,15.8636363636364,11.3295454545455,905.299999670549,42.4434736126842
"704","31_1681_N_N",31.1681,43,21,NA,19.50678425,5.94114066666667,NA,499.817256838814,47.5342763367794,NA,55607,NA,NA,31,31,1681,"N","N",0,1999,"16","8723",NA,"","",1999,198,1,1,1,100,80,1,3,2,3,2,4,"11/10/99 00:00:00","12/30/99 11:52:00",1,2,1,1,9,1,NA,NA,"0","0","",0,NA,240,0,12.5,0,2,"2",3,"DEJO 10%DE OCUPACON PARA EL RESTO DE  ESPECIES .
31,SUBPISO FORMADO POR BOJ.
31,LOS  ARBOLES NUMERO 6,11,12,15 Y 19 ENTRAN  POR PENDIENTE.
31,ARBOL NUMERO 21  ALTURA CORRECTA.
31,EN REGENERACION EL ARCE  ES EL OPALUS Y EL SORBUS EL TORMINALIS.",9,41,"11/10/99 00:00:00","12/30/99 09:36:31","11/10/99 00:00:00","12/30/99 11:59:46",143,185,255,175,4,NA,NA,NA,NA,NA,NA,"D",1,"31.1681.N.N","IFN3","31_1681",40.2010752688172,12139.3982764973,6244.70237689597,25.4479249166667,547.351533175594,0,22.1784311191522,11.408942879297,24.3303343573522,14.1951612903226,51.4416137823417,35.3104020113943,524.010861464785,30.1110915322899,56.0430561856342,-1.07805145730069,42.8676970490857,"1997_2007",5.93939393939394,15.0909090909091,10.5151515151515,933.127273039384,45.4847858350069
"706","31_1697_N_N",31.1697,43,21,76,25.9383916666667,5.59544166666667,2.192,1068.10650697228,47.5342763367794,254.647908947033,55624,NA,NA,31,31,1697,"N","N",0,1999,"16","8720",NA,"","",1999,95,1,1,1,100,90,1,2,2,3,2,4,"10/29/99 00:00:00","12/30/99 12:36:00",1,2,1,1,10,3,NA,NA,"0","0","",0,NA,160,0,9.5,0,2,"2",3,"DEJO 10% DE OCUPACION PARA EL RESTO DE  ESPECIES.
31,LOS ARBOLES NUMERO  11,13,23,33 Y 34 ENTRAN POR  PENDIENTE.
31,LA CLAVE 130 EN MATORRAL ES  EBOLO.
31,EL ARBOL NUMERO 30 MEDIDO POR  DEBAJO DE 1,3.
31,EN LA PARCELA HAY VARIOS  ARBOLES CAIDOS.",9,41,"10/29/99 00:00:00","12/30/99 10:24:18","10/29/99 00:00:00","12/30/99 12:45:15",141,185,260,60,8,NA,NA,NA,NA,NA,NA,"D",1,"31.1697.N.N","IFN3","31_1697",36.3790760869565,21958.0769819118,11747.2334231658,33.7258333333333,1370.28869225609,0,16.0244166838736,8.57281643609333,17.7023273369561,13.6260869565217,53.4984617862608,37.4558356676004,787.4211926115,19.8254387323777,36.8992992363633,-1.13949834431401,42.8597077449946,"1997_2007",6.06818181818182,15.0606060606061,10.5643939393939,934.872729301453,45.4607479343495
"707","31_1699_N_N",31.1699,43,21,NA,10.37685,4.10761736111111,NA,841.752810130469,236.964026381266,NA,55626,NA,NA,31,31,1699,"N","N",0,1999,"16","8722",NA,"","",1999,95,1,1,1,90,45,2,2,3,3,2,4,"11/15/99 00:00:00","12/30/99 11:19:00",1,2,1,1,11,3,NA,NA,"0","0","",0,NA,235,0,8.5,0,2,"3",3,"DEJO 10% DE OCUPACION PARA EL RESTO DE ESPECIES.
31,ARBOL NUMERO 10 Y 14 ENTRAN   POR PENDIENTE.
31,ACCESO Y LEVANTAMIENTO  DIFICIL ACAUSA DE LA NIEVE.",9,41,"11/09/99 00:00:00","12/30/99 16:04:59","11/15/99 00:00:00","12/30/99 11:26:13",89,185,153,375,9,NA,NA,NA,NA,NA,NA,"D",1,"31.1699.N.N","IFN3","31_1699",20.53,13376.6192892225,7269.49044513515,14.4844673611111,1078.71683651173,0,12.4004918032787,6.73901639344262,13.0753280998235,9.17428571428571,54.3447510014145,44.6872173126435,381.171269860911,33.1874596328413,61.7688223911538,-1.10279738231784,42.859105272681,"1997_2007",6.79545454545455,15.8636363636364,11.3295454545455,905.299999670549,42.4434736126842
"708","31_1701_N_N",31.1701,21,43,215,29.7667766944444,6.63300625,1.0404,385.084226752124,641.712730546522,127.323954473516,55630,NA,NA,31,31,1701,"N","N",0,1999,"16","8723",NA,"","",1999,95,1,1,1,100,100,1,3,2,3,2,4,"12/01/99 00:00:00","12/30/99 15:42:00",1,2,1,1,9,3,NA,NA,"0","0","",0,NA,384,0,16,0,2,"2",3,"SUBPISO FORMADO PRINCIPALMENTE POR       BOJ.
31,DEJO 10 % DE OCUPACION PARA EL       RESTO DE  ESPECIES.
31,LOS ARBOLES NUMERO     17 Y 18 ENTRAN POR PENDIENTE.",9,41,"12/01/99 00:00:00","12/30/99 14:02:08","12/01/99 00:00:00","12/30/99 15:48:03",106,185,145,112,5,NA,NA,NA,NA,NA,NA,"D",1,"31.1701.N.N","IFN3","31_1701",40.4234463276836,20232.1017492809,11783.039748585,38.1290829444444,1168.26801782477,0,17.3180310002422,10.0859045773795,20.38506006594,16.0796610169491,58.2393262677406,39.7780557516125,841.965946155613,18.1949919255847,33.8646957945452,-1.066097560822,42.8584910433078,"1997_2007",5.93939393939394,15.0909090909091,10.5151515151515,933.127273039384,45.4847858350069
"713","31_1718_N_N",31.1718,21,43,NA,19.30204125,8.49150902777778,NA,501.79785168618,130.860730986669,NA,55648,NA,NA,31,31,1718,"N","N",0,1999,"16","8721",NA,"","",1999,222,1,1,1,100,75,1,2,2,3,2,5,"10/29/99 00:00:00","12/30/99 15:28:00",1,2,1,1,9,3,NA,NA,"0","0","",0,NA,130,0,5.5,0,2,"2",2,"DEJO 20% DE OCUPACION PARA EL RESTO DE  ESPECIES SIGNIFICATIVAS COMO BOJ,HAYA ,AVELLANO.
31,LOS ARBOLES NUMERO 29 Y 30  ENTRAN POR PENDIENTE.",9,41,"10/29/99 00:00:00","12/30/99 14:01:56","10/29/99 00:00:00","12/30/99 15:36:40",95,185,97,25,9,NA,NA,NA,NA,NA,NA,"D",1,"31.1718.N.N","IFN3","31_1718",35.2619170984456,14290.3030600775,8916.45409046219,27.7935502777778,632.65858267285,0,22.5877012522361,14.0936270125224,23.6506112892668,14.2217616580311,62.395136429065,40.3317880259494,578.752252703836,27.9551548284587,52.0304058406304,-1.11530470869514,42.8503072401145,"1997_2007",6.79545454545455,15.8636363636364,11.3295454545455,905.299999670549,42.4434736126842
"714","31_1719_N_N",31.1719,43,21,NA,8.53045069444445,2.35726180555556,NA,420.876405065234,60.1252007236049,NA,55649,NA,NA,31,31,1719,"N","N",0,1999,"16","8722",NA,"","",1999,95,1,1,1,85,50,2,2,3,2,1,4,"11/15/99 00:00:00","12/30/99 15:02:00",1,1,1,5,11,2,NA,NA,"0","0","",0,NA,206,0,12,0,1,"2",3,"PARCELA DESPLAZADA POR CAER EN UN   CAMBIO DE TESELA.
31,DESDE EL 1 REJON A 36  GRADOS Y 19MTS SE ENCUENTRA EL 2        REJON.
31,DEJO 20% DE OCUPACION PARA  EL RESTO DE  ESPECIES.
31,ARBOL  NUMERO  2,4,5 ENTRAN POR PENDIENTE.
31,EL  ARBOL NUMERO 12 ENTRA POR PENDIENTE.
31,EN  LA PARCELA HAY CRATAEGUS LAVIAGATA.",9,41,"11/15/99 00:00:00","12/30/99 12:42:13","11/15/99 00:00:00","12/30/99 15:09:12",147,185,288,312,6,NA,NA,NA,NA,NA,NA,"D",1,"31.1719.N.N","IFN3","31_1719",24.4945945945946,7588.50768662157,3867.46511713306,10.8877125,481.001605788839,0,15.7764705882353,8.04044117647059,16.9765766399402,10.1189189189189,50.9647651006712,41.3108242303873,258.441499595958,45.0601487317525,83.8663867232644,-1.1030729547033,42.8501051728637,"1997_2007",6.79545454545455,15.8636363636364,11.3295454545455,905.299999670549,42.4434736126842
"720","31_1739_N_N",31.1739,21,43,NA,14.4769395833333,12.52085,NA,282.942121052258,291.571855744352,NA,55671,NA,NA,31,31,1739,"N","N",0,1999,"17","8608",NA,"","",1999,222,1,1,1,100,85,1,3,1,3,2,4,"11/22/99 00:00:00","12/30/99 12:39:00",1,2,1,1,9,3,NA,NA,"0","0","",0,NA,115,0,10.2,0,2,"2",3,"SUBPISO FORMADO POR BOJ Y ENEBRO.
31,EL SUBPISO NO ES MUY ALTO NI EXCESIVAMENTE  FRONDOSO Y PREDOMINA ALGO MAS EL    BOJ.
31,DEJO 10% DE OCUPACION PARA EL    RESTO DE  ESPECIES.
31,LAS REPOBLACIONES    QUE SE OBSERVAN POR LOS ALREDEDORES SE    ENCUENTRAN EN ESTADO DE LATIZAL ALTO Y    SON MUY DENSAS.
31,EL ARBOL NUMERO 7  ENTRA POR PENDIENTE.",9,41,"11/22/99 00:00:00","12/30/99 10:43:23","11/22/99 00:00:00","12/30/99 12:45:12",122,185,215,273,4,NA,NA,NA,NA,NA,NA,"D",1,"31.1739.N.N","IFN3","31_1739",37.2119565217391,13028.3175382072,6312.96216359983,26.9977895833333,574.513976796611,0,22.6771115488796,10.9883526225068,24.4606990337037,13.2625,48.4556977145075,35.6404264641449,554.752683350563,31.4575071327313,58.5490179859175,-1.11557838087026,42.8413070613807,"1997_2007",6.79545454545455,15.8636363636364,11.3295454545455,905.299999670549,42.4434736126842
"751","32_1442_A_1",32.1442,21,43,NA,19.4523736111111,4.9390375,NA,583.568124670283,477.464829275686,NA,58367,NA,NA,32,32,1442,"A","1",0,1985,"K","0008",1997,"5","2980",1998,92,1,1,2,95,70,1,1,1,2,1,4,"06/25/98 00:00:00","12/30/99 11:35:00",1,2,1,1,11,6,NA,NA,"0","3","",0,NA,210,0,10.5,0,2,"2",2,"UN PINO A 26G. NO ENTRA POR POCA PENDIENTE.PIE 29 DN. COMPROBADO.
32,UN PINO A 115G. NO ENTRA POR POCA DISTANCIA, OTRO A  283G.      COMPROBADO DIAMETRO PIE 12.
32,PIE 30 BIFURCADO A 4M. AL PERDER LA  GUIA HACE TIEMPO.
32,POSIBLES PODAS ANTIGUAS.
32,HAY  ARANDANO.
32,CLARAS RECIENTES, HAY DOS  VIAS DE SACA  EN LA PARCELA.",1,NA,"06/25/98 00:00:00","12/30/99 10:05:00","06/25/98 00:00:00","12/30/99 12:10:00",NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA,"32.1442.A.1","IFN3","32_1442",27.71875,17016.4928377341,11593.5534101163,24.3914111111111,1061.03295394597,0,16.0376666666667,10.9266666666667,17.1083878063754,14.625,68.1312742917714,52.7621195039459,577.212519094535,20.9913170860818,39.0692433585213,-7.35495568375941,42.115567904141,"1997_2007",5.66666666666667,14.7424242424242,10.2045454545455,1339.67272302237,66.3055116006574
"761","34_1062_N_N",34.1062,21,43,NA,13.87255625,2.61205,NA,763.943726841098,190.985931710274,NA,62198,NA,NA,34,34,1062,"N","N",0,1997,"","2-2",NA,"","",2003,NA,1,1,2,100,85,1,2,2,2,2,4,"04/07/03 00:00:00","12/30/99 13:59:00",1,2,1,1,4,4,NA,NA,"0","0","",5,NA,75,0,5.2,0,2,"2",2,"PARCELA PINCHADA A 25M DESDE EL CRUCE     DE CORTAFUEGOS Y DESDE EL BORDE DE   LA   MASA 32M A 200G, TODO  INDICADO  EN  EL CROQUIS. 
PARCELA  PINCHADA EN   UNA   REPOBLACION DE   PINOS   SILVESTRES CON   MATAS DE  ROBLE.
NO   DEJO OCUPACION A  LAS   OTRAS SPP.
UN   PIE A 19G Y 7.8M  SE VA   JUSTO POR    DIAMETRO. EL PIE  N20  ESTA  TUMBADO. 
FUERA DE LOS 10M    HAY   ERICA TETRALIX Y  CYTISUS SPP.",24,70,"04/07/03 00:00:00","12/30/99 12:43:17","04/07/03 00:00:00","12/30/99 14:16:48",94,56,370,66,10,335222,12,27,335222,11,28,"D",2,"34.1062.N.N","IFN3","34_1062",20.6375,13844.888499564,6891.40903587907,16.48460625,954.929658551372,0,14.4983333333333,7.21666666666667,14.825476383577,7.875,49.7758363030233,38.1586917019988,412.806534336403,41.0926119059407,76.4819686257305,-4.85888202308799,42.8057057805251,"1997_2007",4.90151515151515,14.8106060606061,9.85606060606061,720.672726262699,36.2948492432951
"762","34_1121_N_N",34.1121,21,43,NA,10.06696875,2.3378,NA,763.943726841098,254.647908947033,NA,62263,NA,NA,34,34,1121,"N","N",0,1997,"","1-2",NA,"","",2003,NA,1,1,2,100,70,1,3,1,1,2,4,"05/28/03 00:00:00","12/30/99 15:34:00",1,2,1,1,7,4,NA,NA,"0","0","",5,NA,379,0,4.5,0,2,"1",1,"PARCELA PINCHADA EN EL CRUCE DE COORDENADAS.ZONA DE  REPOBLACION DE  PINUS  SYLVESTRIS CON  SUBPISO  DE Q.  PYRENAICA.CON RUMBO 182 NO  ENTRA 021 POR DIAM.PIE 9 ENTRA    JUSTO.CON RUMBO 248 NO ENTRA 043 POR    DISTANCIA.",20,66,"05/28/03 00:00:00","12/30/99 15:03:25","05/28/03 00:00:00","12/30/99 15:38:23",35,56,380,243,10,352865,18,21,352865,17,22,"D",2,"34.1121.N.N","IFN3","34_1121",16.45,12520.7193730394,6620.84563262285,12.40476875,1018.59163578813,0,12.2921875,6.5,12.4522933379759,7.125,52.8791152917249,43.3130699088146,332.798673730785,43.9759346426491,81.8484369240113,-4.08845016074076,42.8066180878922,"1997_2007",5.87121212121212,16.3409090909091,11.1060606060606,680.809089573947,32.2565684938123
"780","34_308_A_1",34.308,43,21,NA,15.0128315,7.67331597222222,NA,1119.17755982221,360.751204341629,NA,62593,NA,NA,34,34,308,"A","1",0,1985,"M","0010",1997,"","4-3",2003,37,1,1,1,100,90,1,2,2,2,3,4,"05/07/03 00:00:00","12/30/99 12:00:00",1,2,1,1,5,3,NA,NA,"0","0","",0,NA,20,0,3,0,2,"2",2,"A 70G. SILVESTRE NO ENTRA POR   DIAMETRO.

A 141G. REBOLLO NO ENTRA POR  DIAMETRO.

A 160G. REBOLLO NO  ENTRA  POR DIAMETRO.

A 189G.     REBOLLO NO   ENTRA  POR DIAMETRO.

PIE 4 MEDIDO CON CINTA.  PIE  9 COMPROBADA   FORMA.

PIE 12  COMPROBADA FORMA.

PIE 17 COMPROBADA  FORMA.
 
PIE 20 COMPROBADA FORMA. PIE 21 COMPROBADO RUMBO.",21,49,"05/07/03 00:00:00","12/30/99 10:11:43","05/07/03 00:00:00","12/30/99 12:02:15",111,157,330,105,10,352849,40,-1,352849,39,0,"D",2,"34.308.A.1","IFN3","34_308",25.0552162849873,18480.3151216571,13335.628049435,22.6861474722222,1479.92876416384,0,12.4873004492878,9.01099321288596,13.9705990613184,12.0089058524173,72.1612589484853,47.9297632709436,581.590386435415,21.6459252471503,40.2876064295177,-4.65968929450559,42.6736932372396,"1997_2007",5.46212121212121,16.1439393939394,10.8030303030303,609.636363311247,29.3051711424198
"809","34_462_A_1",34.462,21,43,25,19.4952791666667,7.67470625,3.68895625,732.112738222719,763.943726841098,190.985931710274,62753,NA,NA,34,34,462,"A","1",0,1985,"K","0013",1997,"","2-4",2003,37,1,1,2,90,90,1,2,1,2,2,4,"06/13/03 00:00:00","12/30/99 11:18:00",1,2,1,1,4,5,NA,NA,"0","0","",0,NA,180,0,6.8,0,2,"2",2,"PARCELA LOCALIZADA POR PINCHAZO DE FOTO AEREA Y LOCALIZANDO LOS PIES DEL  IFN2. LA PARCELA ESTA PINCHADA ENTRE  DOS REPOBLACIONES, PERO QUE NO TIENEN SUPERFICIE SUFICIENTE COMO PARA  SER  DOS     TESELAS. HAY 043 EN ESTADO 2,  PERO DOMINA EL 3 PIE 10  COMPROBADO   DIAMETRO. A 137 GRADOS  PIE NO ENTRA POR DIAMETRO. PIE 19  ENTRA POR  CORRECCION DE PENDIENTE. SE  HAN  COMPROBADO LOS PARAMETROS  ESPECIALES QUE VARIAN DEL IFN2.SE HAN COMPROBADO LAS FORMAS DE LOS PIES 5 Y 9, ASI COMO LOS RUMBOS EN GENERAL.",23,51,"06/13/03 00:00:00","12/30/99 09:58:00","06/13/03 00:00:00","12/30/99 11:29:16",91,157,365,190,10,352879,4,35,352879,3,36,"D",2,"34.462.A.1","IFN3","34_462",26.24375,24424.6249221849,15726.2767657358,30.8589416666667,1687.04239677409,0,14.4777777777778,9.32180293501048,15.2609853206133,12.5,64.3869734574784,47.6303881876637,763.980573075386,19.4772208426726,36.2511927159916,-4.54855680937292,42.6212193189129,"1997_2007",5.77272727272727,16.5606060606061,11.1666666666667,562.036363406615,26.5528990585802
"810","34_465_A_1",34.465,21,43,NA,16.9383354166667,3.42099722222222,NA,399.655745986315,187.449155197121,NA,62756,NA,NA,34,34,465,"A","1",0,1984,"K","0005",1997,"","1-3",2003,129,1,1,2,100,70,1,2,2,2,3,4,"06/13/03 00:00:00","12/30/99 11:17:00",1,2,1,1,11,3,NA,NA,"0","K","0",4,NA,110,0,3.2,0,1,"1",2,"A 3G. REBOLLO NO ENTRA POR DIAMETRO.

A 199G. SILVESTRE NO ENTRA POR  DIAMETRO.

A 210G. SILVESTRE NO ENTRA  POR  DIAMETRO.
A 226G. SILVESTRE NO  ENTRA POR  DIAMETRO.RUMBOS COMPROBADOS. EL  MAJUELO SOLO ESTA PRESENTE.LOS RESTOS  LIGEROS DE LA CLARA SE  ENCUENTRAN  ESPARCIDOS POR EL SUELO.",21,49,"06/13/03 00:00:00","12/30/99 09:33:37","06/13/03 00:00:00","12/30/99 11:18:29",105,157,200,0,10,353398,8,31,353398,7,32,"D",2,"34.465.A.1","IFN3","34_465",27.0125,11798.5096090535,7206.18214554971,20.3593326388889,587.104901183436,0,20.0960843373494,12.2740963855422,21.012560429018,13.4375,61.0770545122079,49.7454881999074,444.222700090129,30.713101131249,57.1635223016691,-4.77987247382076,42.6088532263471,"1997_2007",5.62121212121212,16.1363636363636,10.8787878787879,589.354545159773,28.2274310453883
"813","34_474_A_4",34.474,43,21,NA,9.0331,4.85939513888889,NA,1050.42262440651,123.787177960363,NA,62765,NA,NA,34,34,474,"A","4",0,1997,"","2-4",1985,"K","0013",2003,208,1,1,2,90,50,1,2,2,2,2,4,"05/22/03 00:00:00","12/30/99 14:59:00",1,2,1,1,2,2,NA,NA,"B","0","",0,NA,339,0,0.5,0,2,"1",2,"NO SE HA PODIDO LOCALIZAR  LA PARCELA,   YA QUE SE HAN HECHO CORTAS DE  ENTRESACA  FUERTES EN LA ZONA. HAY  043 EN ESTADO 2, PERO DOMINA EL 3. A  2 GRADOS PIE  NO  ENTRA POR DIAMETRO. A  46 GRADOS PIE  NO  ENTRA POR DIAMETRO.  A 302 GRADOS  PIE  NO ENTRA POR  DIAMETRO. EL SUELO  ESTA ACABALLONADO  PERO ES MUY ANTIGUO.",23,51,"05/22/03 00:00:00","12/30/99 13:57:45","05/22/03 00:00:00","12/30/99 15:16:12",78,157,339,66,6,352866,36,3,352866,35,4,"D",2,"34.474.A.4","IFN3","34_474",22.1871428571429,13530.822745196,8986.94911992236,13.8924951388889,1174.20980236687,0,11.523343373494,7.65361445783132,12.2736104530907,9.98571428571429,66.418349343266,45.006760672204,374.845745333587,29.2245621711083,54.3930391231296,-4.53592518019527,42.6033790920263,"1997_2007",5.65909090909091,16.3257575757576,10.9924242424242,571.254545883699,27.212414311313
"819","34_497_A_4",34.497,21,43,25,11.5637815555556,6.25714375,1.81890277777778,146.56401870507,763.943726841098,28.2942121052258,62789,NA,NA,34,34,497,"A","4",0,1997,"","3-2",1984,"L","0006",2003,157,1,1,1,100,90,1,3,2,2,2,4,"06/18/03 00:00:00","12/30/99 16:14:00",1,2,1,1,5,2,NA,NA,"0","N","",0,NA,90,0,1.5,0,1,"1",1,"EN EL PINCHAZO NO COINCIDEN LOS PIES Y  NO HAY SILICONA. EL 10% PARA RESTO DE  ESPECIES.EN EL MODELO DE COMBUSTIBLE INFLUYE LA REGENERACION.LA CLAVE 4104    ES C.SCOPARIUS. SE OBSERVA EN LA ZONA  ENTRESACA MUY ANTIGUA.",18,71,"06/18/03 00:00:00","12/30/99 14:54:31","06/18/03 00:00:00","12/30/99 16:30:37",96,47,360,240,5,352848,38,1,352848,37,2,"D",2,"34.497.A.4","IFN3","34_497",34.0649456521739,13024.2573187701,9660.84651673857,19.6398280833333,938.801957651393,0,13.8732745629898,10.290611814346,16.3206295432795,13.9619565217391,74.1757958268817,40.9862873826371,473.503298090631,23.3758130592438,43.5072904367891,-4.74156163373875,42.5464062929194,"1997_2007",5.75757575757576,16.6212121212121,11.1893939393939,567.554544990713,26.7848408790755
"827","37_1032_A_1",37.1032,21,43,NA,28.2140981111111,13.1443138888889,NA,150.525208399801,198.059484736581,NA,65204,NA,NA,37,37,1032,"A","1",0,1984,"M","0002",1997,"","3-3",2002,61,1,1,2,95,80,1,2,1,2,1,4,"06/04/02 00:00:00","12/30/99 12:15:00",1,2,1,1,2,5,NA,NA,"0","J","0",0,NA,300,0,7.5,0,1,"1",2,"REJON NO ENCONTRADO (HAY MUCHA CAPA DE MATERIA ORGANICA) PERO LOCALIZADO  EL   CENTRO. COMPROBADO DIAMETRO PIE  8  Y POSIBLE ERROR EN IFN2 EN LA  SEGUNDA    MEDIDA, QUE SERIA 355 EN  LUGAR DE 255. COMPROBADO    DIAMETRO   PIE  9. 021 A    104G  NO  ENTRA  POR  SER   BIFURCADO   POR    DEBAJO   DE  1'30M.    PIE 15   BIFURCADO  A     9M.     PIE   17   MEDIDA LA  PARTE VIVA.   021 A  218G  NO ENTRA POR POCO   DIAMETRO,   OTRO A    268G, OTRO A 344G.  PIE 49   (IFN2)   MEDIDO  A 2M POR HERIDA  EN EL   TRONCO   (FALTA  PARTE DEL MISMO). A   +25M HAY  017, 058, 092. A +10M HAY   0106, 2102,  0136, 3121, 4104. COMPROBADAS ALTURAS Y DN EN GENERAL. COMPROBADO EL PASO DE ALGUNOS PIES A FORMA 1.POR   ALREDEDORES LOS  PINOS NO TIENEN TANTO   DIAMETRO.",1,1,"06/04/02 00:00:00","12/30/99 09:43:24","06/04/02 00:00:00","12/30/99 12:17:46",154,10,220,85,13,977360,18,23,977360,17,24,"D",4,"37.1032.A.1","IFN3","37_1032",52.03,13007.8113079839,5723.07028252403,41.358412,348.584693136382,0,37.3160714285714,16.4180194805195,38.8671620068604,20.05,43.9971809785659,38.5354603113588,707.774712203106,26.7135414414255,49.7195029384317,-6.15543651871403,40.5160308383893,"1997_2007",6.51515151515151,15.0909090909091,10.8030303030303,1134.0545473749,54.5139112357926
"832","37_1763_A_1",37.1763,21,43,NA,16.1451645833333,6.77755,NA,304.162780131178,1018.59163578813,NA,65893,NA,NA,37,37,1763,"A","1",0,1984,"L","0004",1997,"","3-2",2002,234,1,1,2,95,75,1,2,2,2,2,4,"03/08/02 00:00:00","12/30/99 12:32:00",1,2,1,1,8,4,NA,NA,"0","1","",0,NA,180,0,5.5,0,2,"2",2,"PARCELA LOCALIZADA POR LAS FOTOGRAFIAS  AEREAS.
EL CENTRO DE LA PARCELA ESTA  ENTRE UN  RODAL DE ROBLE Y UN CLARO EN  UNA  PLANTACION DE PINOS. LOS PINOS    ESTAN  CLARAMENTE ALINEADOS. HE CONSIDERADO  QUE LA PARCELA ESTA EN UNA  PLANTACION  PORQUE EL PINO TIENE    MAYORIA DE  OCUPACION.
PIE N7: NO    BIFURCADO POR ARRIBA (COMPROBADO).
PIE   N10: DISTANCIA COMPROBADA. LO     INCLUIDO PORQUE ESTABA EN EL IFN2     AUNQUE ACTUALMENTE NO ENTRARIA.
PIE    N14: MEDIDO A 1.35M
PIE N16: MEDIDO A    1.40M
EL MODELO 06 TAMBIEN SE PODRIA    APLICAR  A PARTE DE LA PARCELA.",19,57,"03/08/02 00:00:00","12/30/99 10:40:17","03/08/02 00:00:00","12/30/99 12:44:58",125,269,342,90,10,195602,26,15,195602,25,16,"D",2,"37.1763.A.1","IFN3","37_1763",30.2,17089.1735950794,10455.0650505323,22.9227145833333,1322.75441591931,0,12.919385026738,7.90401069518717,14.8541728323983,11.3,61.1794654221468,37.4172185430464,573.590969017922,24.3322318775445,45.2873864360838,-6.76614530862169,40.2502171506599,"1997_2007",7.78787878787879,16.2045454545455,11.9962121212121,1006.03635991703,45.7368002442047
